EmpID,FirstName,LastName,StartDate,ExitDate,Title,Supervisor,ADEmail,BusinessUnit,EmployeeType,PayZone,TerminationType,DepartmentType,Division,DOB,State,GenderCode,LocationCode,RaceDesc,MaritalDesc,PerformanceScore,CurrentEmployeeRating,ExitYear,CleanedEmployeeStatus
1344,Johan,Willis,2022-09-20,,Accountant I,John Clark MD,johan.willis@bilearner.com,TNS,Part-Time,Zone A,,Admin Offices,General - Con,1980-12-21,MA,Male,93554,White,Single,Fully Meets,3,,Active
1345,Seth,Alvarez,2023-01-27,,Sr. Network Engineer,Amy Jones,seth.alvarez@bilearner.com,PYZ,Full-Time,Zone A,,Admin Offices,Fielders,1978-05-13,MA,Male,85275,Other,Single,Fully Meets,3,,Active
1346,Aron,Grant,2021-02-21,2022-08-22,Sr. Network Engineer,Maurice Krause,aron.grant@bilearner.com,WBL,Contract,Zone C,Retirement,IT/IS,Field Operations,1948-09-13,MA,Male,37276,White,Divorced,Fully Meets,3,2022.0,Inactive
1347,Haleigh,Carter,2022-03-04,2023-01-18,Sr. Network Engineer,Amy Griffin,haleigh.carter@bilearner.com,NEL,Part-Time,Zone B,Retirement,IT/IS,General - Con,1995-03-21,MA,Male,54734,Hispanic,Married,Fully Meets,3,2023.0,Inactive
1348,Tatiana,Ayala,2019-04-21,2020-12-02,Software Engineering Manager,Debra Gomez,tatiana.ayala@bilearner.com,WBL,Contract,Zone C,Involuntary,Software Engineering,Field Operations,1993-04-13,MA,Female,34961,Other,Married,Fully Meets,3,2020.0,Inactive
1349,Kaylynn,Mcguire,2021-08-02,2022-11-26,Accountant I,Jeremy Pope,kaylynn.mcguire@bilearner.com,EW,Full-Time,Zone B,Retirement,Admin Offices,Safety,1949-11-27,MA,Female,33234,White,Divorced,Fully Meets,3,2022.0,Inactive
1350,Timothy,Villarreal,2022-03-04,,Accountant I,Jeffrey Williams,timothy.villarreal@bilearner.com,MSC,Part-Time,Zone B,,Admin Offices,Field Operations,1968-11-02,MA,Female,45030,Black,Divorced,Fully Meets,3,,Active
1351,Elliott,Petersen,2021-03-28,,Accountant I,Daniel Cooper,elliott.petersen@bilearner.com,TNS,Contract,Zone C,,Admin Offices,Field Operations,1998-03-05,MA,Male,38846,White,Divorced,Fully Meets,3,,Active
1352,Lily,Tyler,2018-08-08,2023-06-01,Sr. Network Engineer,Chase Ho,lily.tyler@bilearner.com,PYZ,Contract,Zone B,Voluntary,Admin Offices,Field Operations,1974-06-18,MA,Male,43568,Other,Divorced,Fully Meets,3,2023.0,Inactive
1353,Noe,Mann,2020-09-15,2022-01-06,Sr. Network Engineer,Felicia Bailey,noe.mann@bilearner.com,WBL,Part-Time,Zone A,Involuntary,IT/IS,Field Operations,1946-03-04,MA,Male,48891,White,Single,Fully Meets,3,2022.0,Inactive
1354,Christina,Terry,2020-10-28,2022-02-27,Software Engineering Manager,Christopher Jones,christina.terry@bilearner.com,WBL,Full-Time,Zone C,Involuntary,Software Engineering,Field Operations,1959-05-07,MA,Female,79778,Black,Widowed,Fully Meets,3,2022.0,Inactive
1355,Niko,Durham,2021-06-16,2021-11-23,Administrative Assistant,Alec Taylor,niko.durham@bilearner.com,SVG,Full-Time,Zone B,Resignation,Admin Offices,General - Con,1945-05-20,MA,Female,79459,Hispanic,Single,Fully Meets,3,2021.0,Inactive
1356,Dante,Strong,2023-03-20,2023-06-21,Accountant I,Ronald Jones,dante.strong@bilearner.com,EW,Part-Time,Zone A,Voluntary,Admin Offices,Engineers,1988-06-12,MA,Female,93230,Hispanic,Married,Fully Meets,3,2023.0,Inactive
1357,Angeline,Perez,2018-09-07,2021-07-16,Accountant I,Mrs. Tracy Cisneros DDS,angeline.perez@bilearner.com,MSC,Full-Time,Zone C,Retirement,Admin Offices,Engineers,1972-07-04,MA,Male,74550,Black,Divorced,Fully Meets,3,2021.0,Inactive
1358,Jairo,Blanchard,2018-11-08,2022-10-28,Accountant I,Isabella Hawkins,jairo.blanchard@bilearner.com,TNS,Part-Time,Zone B,Retirement,Admin Offices,Field Operations,1996-03-29,MA,Male,1706,Black,Married,Fully Meets,3,2022.0,Inactive
1359,Rishi,Watkins,2019-01-26,,Sr. Network Engineer,Kendra Garcia,rishi.watkins@bilearner.com,BPC,Full-Time,Zone A,,Admin Offices,Catv,1998-03-19,MA,Male,50894,Asian,Married,Fully Meets,3,,Active
1360,Immanuel,Goodwin,2021-08-30,,Sr. Network Engineer,Dawn Williams,immanuel.goodwin@bilearner.com,CCDR,Contract,Zone B,,IT/IS,Field Operations,1964-09-25,MA,Male,27367,Asian,Divorced,PIP,3,,Active
1361,Elle,Berry,2023-03-08,2023-03-30,Sr. Accountant,Rebecca Randolph,elle.berry@bilearner.com,BPC,Full-Time,Zone A,Voluntary,Admin Offices,Aerial,1949-09-26,MA,Female,18484,Black,Married,Exceeds,3,2023.0,Inactive
1362,Raphael,Francis,2019-11-10,2020-12-03,Administrative Assistant,William Page,raphael.francis@bilearner.com,SVG,Full-Time,Zone C,Retirement,Admin Offices,General - Con,1983-10-11,MA,Female,36283,Asian,Widowed,Exceeds,3,2020.0,Inactive
1363,Hadley,Barrett,2023-07-28,,Accountant I,Deborah Johnson,hadley.barrett@bilearner.com,EW,Full-Time,Zone A,,Admin Offices,General - Con,1982-04-21,MA,Female,82125,Asian,Divorced,PIP,3,,Active
1364,Mollie,Jenkins,2019-04-03,2019-08-05,Accountant I,Danny Williams,mollie.jenkins@bilearner.com,MSC,Contract,Zone C,Voluntary,Admin Offices,Finance & Accounting,1973-01-20,MA,Male,32101,White,Divorced,Exceeds,3,2019.0,Inactive
1365,Cali,Nolan,2019-07-24,,Accountant I,Misty Collier,cali.nolan@bilearner.com,TNS,Contract,Zone C,,Admin Offices,Field Operations,1982-07-13,MA,Male,64340,Hispanic,Widowed,Exceeds,3,,Active
1366,Malik,Crane,2022-04-29,2022-12-11,Sr. Network Engineer,Peter Ortiz,malik.crane@bilearner.com,PYZ,Contract,Zone B,Voluntary,IT/IS,General - Con,1950-01-15,MA,Male,14151,Black,Single,Exceeds,3,2022.0,Inactive
1367,Bryce,Higgins,2020-10-06,,Sr. Network Engineer,Jeremy Frye,bryce.higgins@bilearner.com,WBL,Part-Time,Zone B,,IT/IS,Executive,1990-08-12,MA,Female,61754,White,Divorced,Exceeds,3,,Active
1368,Beatrice,Bean,2020-04-04,,Sr. Accountant,Leah Boyd,beatrice.bean@bilearner.com,PYZ,Part-Time,Zone C,,Admin Offices,General - Sga,1993-08-26,MA,Female,24157,White,Widowed,Exceeds,3,,Active
1369,Shea,Novak,2021-03-26,,Administrative Assistant,Darren Zimmerman,shea.novak@bilearner.com,CCDR,Contract,Zone C,,Sales,Aerial,1974-03-24,MA,Female,6564,Black,Married,Exceeds,3,,Active
1370,Mateo,Mcdaniel,2022-05-19,,Administrative Assistant,Tommy Obrien,mateo.mcdaniel@bilearner.com,SVG,Part-Time,Zone A,,Admin Offices,General - Con,1992-12-13,MA,Female,55619,Black,Married,Exceeds,3,,Active
1371,Arianna,Carlson,2021-08-28,2021-10-16,Accountant I,Mrs. Nicole Garrison MD,arianna.carlson@bilearner.com,EW,Contract,Zone A,Involuntary,Admin Offices,Field Operations,1957-05-07,MA,Female,26844,Black,Married,Exceeds,3,2021.0,Inactive
1372,Frankie,Davenport,2022-11-24,,Accountant I,Gary Clark,frankie.davenport@bilearner.com,MSC,Contract,Zone A,,Admin Offices,Aerial,1991-08-19,MA,Male,34610,White,Single,Exceeds,3,,Active
1373,Morgan,Hammond,2022-01-12,2022-11-11,Accountant I,Tina Shaw,morgan.hammond@bilearner.com,TNS,Contract,Zone A,Resignation,Admin Offices,Field Operations,1986-04-20,MA,Male,20630,Other,Divorced,Exceeds,3,2022.0,Inactive
1374,Judith,Mccullough,2019-07-07,,Sr. Network Engineer,Stephen Myers,judith.mccullough@bilearner.com,PYZ,Part-Time,Zone B,,IT/IS,Aerial,1942-09-12,MA,Female,78109,White,Married,Exceeds,3,,Active
1375,Luca,Francis,2021-07-14,,Sr. Accountant,Jeremy Anderson,luca.francis@bilearner.com,PYZ,Contract,Zone B,,Admin Offices,Technology_IT,1999-07-07,MA,Female,1498,Asian,Divorced,Exceeds,3,,Active
1376,Mallory,Figueroa,2019-12-03,2022-02-10,Administrative Assistant,Linda Brown,mallory.figueroa@bilearner.com,CCDR,Full-Time,Zone B,Retirement,Sales,Field Operations,1958-12-08,MA,Female,30890,Other,Single,Exceeds,3,2022.0,Inactive
1377,Larissa,Douglas,2021-03-03,2021-07-10,Administrative Assistant,Harry Ellis,larissa.douglas@bilearner.com,SVG,Part-Time,Zone A,Resignation,Admin Offices,General - Con,1968-05-18,MA,Female,67773,White,Divorced,Exceeds,3,2021.0,Inactive
1378,Konnor,Rivas,2022-06-13,,Accountant I,Michael Mathis,konnor.rivas@bilearner.com,EW,Full-Time,Zone C,,Admin Offices,Fielders,1975-03-06,MA,Female,12640,White,Married,PIP,3,,Active
1379,Fernanda,Yu,2023-01-23,,Accountant I,Vincent Snyder,fernanda.yu@bilearner.com,MSC,Part-Time,Zone A,,Admin Offices,General - Sga,1984-10-21,MA,Male,64384,White,Widowed,Exceeds,3,,Active
1380,Solomon,Paul,2020-09-06,,Accountant I,Mr. Richard Hicks MD,solomon.paul@bilearner.com,TNS,Part-Time,Zone A,,Admin Offices,Field Operations,1953-05-04,MA,Male,3676,Hispanic,Single,Exceeds,3,,Active
1381,Emiliano,Young,2022-10-17,,Sr. Network Engineer,Chad Crawford,emiliano.young@bilearner.com,PYZ,Full-Time,Zone A,,IT/IS,Aerial,2000-11-01,MA,Female,71974,Other,Single,PIP,3,,Active
1382,Mason,Ellis,2019-06-07,,Sr. Accountant,Ana Henry,mason.ellis@bilearner.com,TNS,Full-Time,Zone B,,Admin Offices,Field Operations,1968-03-16,MA,Female,27614,White,Widowed,Exceeds,3,,Active
1383,Athena,Moore,2022-01-28,2022-09-16,Sr. Accountant,Alan Rios,athena.moore@bilearner.com,BPC,Contract,Zone C,Resignation,Admin Offices,General - Con,1994-10-10,MA,Female,88549,Hispanic,Divorced,Exceeds,3,2022.0,Inactive
1384,Karla,Farrell,2020-07-01,2021-03-05,Administrative Assistant,Mrs. Tammy Ballard,karla.farrell@bilearner.com,CCDR,Part-Time,Zone B,Resignation,Admin Offices,Field Operations,1956-03-12,MA,Female,14083,Other,Single,PIP,3,2021.0,Inactive
1385,Anderson,Meadows,2020-05-30,,Administrative Assistant,Brittany Glover,anderson.meadows@bilearner.com,SVG,Full-Time,Zone C,,Admin Offices,Field Operations,1966-05-09,MA,Female,37965,Hispanic,Divorced,PIP,3,,Active
1386,Jacey,Braun,2019-10-05,2023-02-04,Accountant I,Joseph Edwards,jacey.braun@bilearner.com,EW,Contract,Zone C,Involuntary,Admin Offices,General - Con,1976-08-19,MA,Female,13405,White,Married,Exceeds,3,2023.0,Inactive
1387,Nathan,Kline,2021-11-06,2023-04-20,Accountant I,Sean Hall,nathan.kline@bilearner.com,MSC,Contract,Zone B,Voluntary,Admin Offices,General - Con,1951-08-27,MA,Male,63614,Hispanic,Divorced,PIP,3,2023.0,Inactive
1388,Gabriella,Benitez,2019-05-09,2020-05-07,Accountant I,Jamie Gardner,gabriella.benitez@bilearner.com,TNS,Part-Time,Zone B,Resignation,Admin Offices,Field Operations,1970-12-23,MA,Female,31721,Black,Single,Exceeds,3,2020.0,Inactive
1389,Juan,Gonzalez,2019-10-28,,Production Technician II,James Hines,juan.gonzalez@bilearner.com,NEL,Part-Time,Zone A,,Production,Isp,1962-11-11,MA,Male,2128,Hispanic,Widowed,Exceeds,3,,Active
1390,Cayo,Gonzalez,2019-01-11,,Production Technician I,Matthew Allen,cayo.gonzalez@bilearner.com,SVG,Contract,Zone C,,Production,General - Con,1955-12-21,MA,Male,2108,Asian,Married,Exceeds,3,,Active
1391,Taylor,Sparks,2020-04-02,,Production Technician I,Janet Jones,taylor.sparks@bilearner.com,MSC,Contract,Zone A,,Production,Wireless,1941-11-18,MA,Female,2093,Other,Single,Needs Improvement,3,,Active
1392,Jeanette,Tippett,2019-06-07,2019-08-15,Production Technician I,David Stephens,jeanette.tippett@bilearner.com,PL,Part-Time,Zone A,Involuntary,Production,Field Operations,1955-02-25,MA,Female,2093,Hispanic,Widowed,Exceeds,3,2019.0,Inactive
1393,Rose,Ivey,2021-11-22,2022-11-23,Production Technician I,Abigail Johnson,rose.ivey@bilearner.com,SVG,Part-Time,Zone C,Voluntary,Production,General - Con,1947-03-20,MA,Female,1775,Other,Single,Exceeds,3,2022.0,Inactive
1394,Elijian,Clukey,2019-01-19,,Production Technician I,Wesley Stephens,elijian.clukey@bilearner.com,NEL,Full-Time,Zone A,,Production,Field Operations,1943-05-13,MA,Male,2134,Black,Married,Exceeds,3,,Active
1395,Jordan,Winthrop,2021-12-17,2021-12-26,Production Technician II,Mr. Kevin Reid,jordan.winthrop@bilearner.com,SVG,Full-Time,Zone C,Resignation,Production,General - Con,1960-11-14,MA,Male,2045,Black,Divorced,Exceeds,3,2021.0,Inactive
1396,Shari,Ngodup,2019-05-04,2021-02-15,Production Technician I,Jorge Taylor,shari.ngodup@bilearner.com,SVG,Part-Time,Zone A,Resignation,Production,General - Eng,1956-09-07,MA,Female,1810,Hispanic,Married,Exceeds,3,2021.0,Inactive
1397,John,Kretschmer,2018-12-25,2019-03-11,Production Technician I,Robert Gonzalez,john.kretschmer@bilearner.com,MSC,Contract,Zone A,Voluntary,Production,General - Con,1981-02-26,MA,Male,1801,Other,Single,Exceeds,3,2019.0,Inactive
1398,Debbie,Mangal,2021-01-03,2023-03-08,Production Technician I,Kristin Baird,debbie.mangal@bilearner.com,PYZ,Part-Time,Zone C,Involuntary,Production,Splicing,1972-12-12,MA,Female,2451,White,Single,Needs Improvement,3,2023.0,Inactive
1399,Helen,Billis,2023-06-15,,Production Technician I,Mrs. Sabrina Reed,helen.billis@bilearner.com,BPC,Part-Time,Zone C,,Production,General - Con,1977-12-15,MA,Female,2031,Other,Widowed,Needs Improvement,3,,Active
1400,Yen,Johnston,2018-08-29,2023-02-09,Production Technician II,Larry Frost,yen.johnston@bilearner.com,NEL,Full-Time,Zone B,Resignation,Production,Field Operations,1955-04-03,MA,Female,2128,White,Divorced,Exceeds,3,2023.0,Inactive
1401,Hong,Pham,2019-01-04,,Production Technician I,Michael Holland,hong.pham@bilearner.com,PL,Contract,Zone B,,Production,Splicing,1967-08-17,MA,Male,2451,White,Single,Exceeds,3,,Active
1402,Linda,Bachiochi,2021-09-10,,Production Technician I,Kirk Brooks,linda.bachiochi@bilearner.com,MSC,Full-Time,Zone B,,Production,General - Sga,1988-10-12,MA,Female,1902,White,Divorced,Exceeds,3,,Active
1403,Lily,DiNocco,2021-07-08,,Production Technician I,Austin Dixon,lily.dinocco@bilearner.com,SVG,Full-Time,Zone B,,Production,Field Operations,1944-12-09,MA,Female,2351,White,Widowed,Exceeds,3,,Active
1404,Ned,Miller,2018-11-01,2021-04-29,Production Technician II,James Guzman,ned.miller@bilearner.com,BPC,Contract,Zone B,Involuntary,Production,Finance & Accounting,1978-12-06,MA,Male,2472,Hispanic,Single,Exceeds,3,2021.0,Inactive
1405,Shana,Petingill,2018-12-08,2022-06-11,Production Technician II,Lisa Peters,shana.petingill@bilearner.com,PL,Part-Time,Zone A,Involuntary,Production,Field Operations,1977-03-30,MA,Female,2050,Other,Single,Exceeds,3,2022.0,Inactive
1406,Jennifer,Cloninger,2022-10-25,,Production Technician II,Gloria Yang,jennifer.cloninger@bilearner.com,PYZ,Part-Time,Zone A,,Production,General - Con,1982-11-10,MA,Female,1752,Asian,Single,Exceeds,3,,Active
1407,Elias,Robinson,2023-04-04,,Production Technician I,Stephanie Kelly,elias.robinson@bilearner.com,TNS,Full-Time,Zone B,,Production,General - Sga,1983-03-30,MA,Male,1730,Hispanic,Married,Exceeds,3,,Active
1408,Libby,Fidelia,2021-03-17,,Production Technician I,Dr. Michael Melendez,libby.fidelia@bilearner.com,PL,Contract,Zone B,,Production,Field Operations,1980-12-03,MA,Female,2155,Other,Single,Exceeds,3,,Active
1409,Catherine,Ybarra,2019-03-11,2021-09-06,Production Technician I,Amanda Perez,catherine.ybarra@bilearner.com,MSC,Full-Time,Zone A,Retirement,Production,General - Con,1981-04-02,MA,Female,2458,Other,Widowed,Exceeds,3,2021.0,Inactive
1410,Ashanti,Price,2022-02-25,2023-04-28,Production Technician I,Tina Griffin,ashanti.price@bilearner.com,SVG,Contract,Zone C,Resignation,Production,Wireline Construction,1945-08-08,MA,Female,26720,White,Widowed,Exceeds,3,2023.0,Inactive
1411,Makenna,Rojas,2019-07-02,,Production Technician I,Joshua Gregory,makenna.rojas@bilearner.com,EW,Part-Time,Zone C,,Production,Aerial,1980-05-26,MA,Female,78612,Hispanic,Married,Exceeds,3,,Active
1412,Rory,Stone,2019-06-20,,Production Technician I,Kathleen Patterson,rory.stone@bilearner.com,MSC,Part-Time,Zone B,,Production,Field Operations,1982-09-19,MA,Female,75935,White,Widowed,Exceeds,3,,Active
1413,Ann,Montgomery,2019-09-27,2023-02-08,Production Technician I,Maria Payne,ann.montgomery@bilearner.com,TNS,Part-Time,Zone A,Retirement,Production,Finance & Accounting,1943-03-12,MA,Male,51599,Black,Widowed,Needs Improvement,3,2023.0,Inactive
1414,Erin,Holder,2022-11-15,2023-07-26,Production Technician I,Samantha Salas,erin.holder@bilearner.com,BPC,Contract,Zone C,Involuntary,Production,Aerial,1966-06-03,MA,Male,95839,Asian,Married,Exceeds,3,2023.0,Inactive
1415,Aubrey,Kim,2020-08-22,,Production Technician I,James Wilson,aubrey.kim@bilearner.com,CCDR,Part-Time,Zone A,,Production,Field Operations,1977-08-14,MA,Male,93199,Asian,Divorced,Exceeds,3,,Active
1416,Edward,Love,2020-04-09,,Production Technician I,Brandon Oconnell,edward.love@bilearner.com,EW,Part-Time,Zone B,,Production,Field Operations,1953-09-12,MA,Male,39796,Asian,Widowed,Exceeds,3,,Active
1417,Paisley,Avery,2021-03-30,,Production Technician I,Bobby Martinez,paisley.avery@bilearner.com,MSC,Full-Time,Zone C,,Production,Aerial,1949-02-02,MA,Female,10875,Other,Single,Exceeds,3,,Active
1418,Kaiden,Leblanc,2018-09-26,,Production Technician I,Timothy Hill,kaiden.leblanc@bilearner.com,NEL,Part-Time,Zone C,,Production,Wireline Construction,2000-12-30,MA,Female,33720,Other,Married,Needs Improvement,3,,Active
1419,Shania,Bauer,2023-05-22,,Production Technician I,Michael Ingram,shania.bauer@bilearner.com,PL,Contract,Zone C,,Production,Field Operations,1984-01-11,MA,Female,50647,Other,Divorced,Exceeds,3,,Active
1420,Danna,Hines,2021-06-04,,Production Technician I,Jamie Ray,danna.hines@bilearner.com,PYZ,Contract,Zone B,,Production,Project Management - Con,1950-12-29,MA,Female,33776,White,Divorced,Exceeds,3,,Active
1421,Bennett,Bowen,2019-10-22,2023-07-25,Production Technician I,Michael Reese,bennett.bowen@bilearner.com,SVG,Contract,Zone C,Involuntary,Production,General - Con,1948-11-30,MA,Female,24552,Other,Married,Exceeds,3,2023.0,Inactive
1422,Gianna,Lopez,2019-10-04,2020-10-18,Production Technician I,Justin Kent,gianna.lopez@bilearner.com,TNS,Full-Time,Zone B,Involuntary,Production,Technology_IT,1994-10-02,MA,Female,6933,Hispanic,Divorced,Needs Improvement,3,2020.0,Inactive
1423,Azaria,Young,2022-06-25,,Production Technician I,Thomas Leon,azaria.young@bilearner.com,WBL,Full-Time,Zone A,,Production,Aerial,1992-03-12,MA,Female,3012,White,Single,Needs Improvement,3,,Active
1424,Aydin,Bautista,2021-11-17,2022-08-03,Production Technician I,Crystal Barnes,aydin.bautista@bilearner.com,BPC,Full-Time,Zone B,Voluntary,Production,General - Con,1982-12-08,MA,Female,60993,Asian,Married,Needs Improvement,3,2022.0,Inactive
1425,Antoine,Schaefer,2019-08-04,,Production Technician I,Nicholas Oconnor,antoine.schaefer@bilearner.com,CCDR,Part-Time,Zone B,,Production,Field Operations,1942-06-21,MA,Female,10504,Black,Single,Needs Improvement,3,,Active
1426,Milagros,Cobb,2022-03-08,2022-11-12,Production Technician I,Sarah Stevenson,milagros.cobb@bilearner.com,EW,Full-Time,Zone A,Retirement,Production,General - Con,2000-07-19,MA,Female,11397,Hispanic,Widowed,Exceeds,3,2022.0,Inactive
1427,Jean,Duffy,2019-02-22,,Production Technician II,Barry Payne,jean.duffy@bilearner.com,CCDR,Full-Time,Zone A,,Production,Engineers,1953-05-09,MA,Male,96208,Asian,Divorced,Needs Improvement,3,,Active
1428,Campbell,Doyle,2022-12-08,,Production Technician II,Paula Ross,campbell.doyle@bilearner.com,SVG,Full-Time,Zone C,,Production,Executive,1970-02-26,MA,Male,76607,White,Divorced,Exceeds,3,,Active
1429,Deven,Vincent,2019-11-22,2022-03-12,Production Technician II,Lisa Spencer,deven.vincent@bilearner.com,EW,Contract,Zone B,Resignation,Production,Field Operations,1944-09-02,MA,Female,6668,Hispanic,Divorced,Exceeds,3,2022.0,Inactive
1430,Evangeline,Downs,2023-02-13,2023-03-03,Production Technician II,Joseph Smith,evangeline.downs@bilearner.com,MSC,Part-Time,Zone A,Involuntary,Production,Yard (Material Handling),1959-01-19,MA,Female,36785,Asian,Single,Needs Improvement,3,2023.0,Inactive
1431,Kaley,Ali,2019-03-15,,Production Technician II,Samantha Ross,kaley.ali@bilearner.com,TNS,Full-Time,Zone B,,Production,Field Operations,1951-10-31,MA,Female,16451,Black,Widowed,Exceeds,3,,Active
1432,Madeline,Bernard,2019-07-18,,Production Technician II,Timothy Johnston,madeline.bernard@bilearner.com,PYZ,Contract,Zone A,,Production,Project Management - Con,1991-07-29,MA,Male,96784,White,Married,Exceeds,3,,Active
1433,Alijah,Singh,2021-04-09,2021-11-28,Production Technician I,Brandi Ruiz,alijah.singh@bilearner.com,SVG,Part-Time,Zone C,Voluntary,Production,General - Con,1995-08-25,MA,Female,40314,White,Widowed,Needs Improvement,3,2021.0,Inactive
1434,Ayla,Roberts,2018-12-30,2023-03-30,Production Technician I,Desiree Martinez,ayla.roberts@bilearner.com,EW,Part-Time,Zone C,Voluntary,Production,Splicing,1986-12-28,MA,Female,88408,White,Divorced,Exceeds,3,2023.0,Inactive
1435,Isai,Mcfarland,2021-07-30,,Production Technician I,Allison Sanders,isai.mcfarland@bilearner.com,MSC,Contract,Zone C,,Production,Field Operations,1998-11-29,MA,Female,70770,Hispanic,Single,Exceeds,3,,Active
